openmlid,learner,train_size,seed,traintime,error_rate
1515,<class 'sklearn.linear_model._logistic.LogisticRegression'>,8,8,34,0.7531083481349912
1515,<class 'sklearn.linear_model._logistic.LogisticRegression'>,16,8,59,0.6972972972972973
1515,<class 'sklearn.linear_model._logistic.LogisticRegression'>,32,8,158,0.5677179962894249
1515,<class 'sklearn.linear_model._logistic.LogisticRegression'>,64,8,182,0.4595660749506904
1515,<class 'sklearn.linear_model._logistic.LogisticRegression'>,128,8,240,0.3408577878103838
1515,<class 'sklearn.linear_model._logistic.LogisticRegression'>,256,8,270,0.2857142857142857
1515,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,2,8,2,0.9666080843585236
1515,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,4,8,4,0.8377425044091711
1515,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,8,8,7,0.8134991119005328
1515,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,16,8,11,0.7603603603603604
1515,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,32,8,26,0.6567717996289425
1515,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,64,8,59,0.5285996055226825
1515,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,128,8,135,0.3950338600451467
1515,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,256,8,253,0.2888888888888889
1515,<class 'sklearn.linear_model._perceptron.Perceptron'>,2,8,2,0.9666080843585236
1515,<class 'sklearn.linear_model._perceptron.Perceptron'>,4,8,4,0.8553791887125219
1515,<class 'sklearn.linear_model._perceptron.Perceptron'>,8,8,6,0.783303730017762
1515,<class 'sklearn.linear_model._perceptron.Perceptron'>,16,8,8,0.7135135135135136
1515,<class 'sklearn.linear_model._perceptron.Perceptron'>,32,8,18,0.5714285714285714
1515,<class 'sklearn.linear_model._perceptron.Perceptron'>,64,8,26,0.4891518737672583
1515,<class 'sklearn.linear_model._perceptron.Perceptron'>,128,8,57,0.38148984198645597
1515,<class 'sklearn.linear_model._perceptron.Perceptron'>,256,8,95,0.3015873015873016
1515,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,2,8,3,0.9648506151142356
1515,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,4,8,3,0.8941798941798942
1515,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,8,8,3,0.8401420959147424
1515,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,16,8,3,0.809009009009009
1515,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,32,8,3,0.7198515769944341
1515,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,64,8,4,0.6903353057199211
1515,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,128,8,5,0.5959367945823928
1515,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,256,8,7,0.5301587301587302
1515,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,2,8,2,0.9666080843585236
1515,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,4,8,4,0.8518518518518519
1515,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,8,8,5,0.7761989342806395
1515,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,16,8,8,0.7279279279279279
1515,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,32,8,16,0.5547309833024119
1515,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,64,8,23,0.5029585798816568
1515,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,128,8,64,0.3656884875846501
1515,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,256,8,107,0.2888888888888889
1515,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,2,8,62,0.9771528998242532
1515,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,4,8,44,0.8977072310405644
1515,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,8,8,45,0.8223801065719358
1515,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,16,8,49,0.7351351351351352
1515,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,32,8,73,0.6048237476808905
1515,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,64,8,93,0.5128205128205128
1515,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,128,8,118,0.3837471783295711
1515,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,256,8,276,0.2698412698412699
1515,<class 'sklearn.naive_bayes.BernoulliNB'>,2,8,6,0.9771528998242532
1515,<class 'sklearn.naive_bayes.BernoulliNB'>,4,8,7,0.9259259259259259
1515,<class 'sklearn.naive_bayes.BernoulliNB'>,8,8,7,0.9822380106571936
1515,<class 'sklearn.naive_bayes.BernoulliNB'>,16,8,7,0.9135135135135136
1515,<class 'sklearn.naive_bayes.BernoulliNB'>,32,8,7,0.8756957328385899
1515,<class 'sklearn.naive_bayes.BernoulliNB'>,64,8,7,0.7337278106508875
1515,<class 'sklearn.naive_bayes.BernoulliNB'>,128,8,7,0.4401805869074492
1515,<class 'sklearn.naive_bayes.BernoulliNB'>,256,8,7,0.1873015873015873
1515,<class 'sklearn.naive_bayes.MultinomialNB'>,2,8,2,0.9630931458699472
1515,<class 'sklearn.naive_bayes.MultinomialNB'>,4,8,3,0.8430335097001764
1515,<class 'sklearn.naive_bayes.MultinomialNB'>,8,8,2,0.7211367673179396
1515,<class 'sklearn.naive_bayes.MultinomialNB'>,16,8,2,0.6054054054054054
1515,<class 'sklearn.naive_bayes.MultinomialNB'>,32,8,2,0.450834879406308
1515,<class 'sklearn.naive_bayes.MultinomialNB'>,64,8,3,0.3412228796844181
1515,<class 'sklearn.naive_bayes.MultinomialNB'>,128,8,3,0.2347629796839729
1515,<class 'sklearn.naive_bayes.MultinomialNB'>,256,8,3,0.14920634920634926
1515,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,2,8,80,0.9648506151142356
1515,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,4,8,86,0.9276895943562612
1515,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,8,8,86,0.9449378330373002
1515,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,16,8,91,0.7981981981981983
1515,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,32,8,111,0.6103896103896104
1515,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,64,8,107,0.4240631163708086
1515,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,128,8,125,0.24379232505643345
1515,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,256,8,160,0.16507936507936505
1515,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,2,8,108,0.9806678383128296
1515,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,4,8,121,0.9700176366843034
1515,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,8,8,112,0.9520426287744228
1515,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,16,8,114,0.8414414414414415
1515,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,32,8,120,0.6252319109461967
1515,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,64,8,129,0.4694280078895463
1515,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,128,8,145,0.25056433408577883
1515,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,256,8,186,0.13650793650793647
1515,<class 'sklearn.svm._classes.LinearSVC'>,2,9,1,0.8769771528998243
1515,<class 'sklearn.svm._classes.LinearSVC'>,4,9,2,0.7760141093474426
1515,<class 'sklearn.svm._classes.LinearSVC'>,8,9,2,0.6962699822380107
1515,<class 'sklearn.svm._classes.LinearSVC'>,16,9,2,0.5405405405405406
1515,<class 'sklearn.svm._classes.LinearSVC'>,32,9,4,0.4786641929499073
1515,<class 'sklearn.svm._classes.LinearSVC'>,64,9,10,0.4990138067061144
1515,<class 'sklearn.svm._classes.LinearSVC'>,128,9,23,0.3905191873589165
1515,<class 'sklearn.svm._classes.LinearSVC'>,256,9,53,0.3206349206349206
1515,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,2,9,2,0.9121265377855888
1515,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,4,9,2,0.8994708994708995
1515,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,8,9,2,0.852575488454707
1515,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,16,9,3,0.8144144144144144
1515,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,32,9,4,0.699443413729128
1515,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,64,9,7,0.5384615384615384
1515,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,128,9,11,0.3927765237020317
1515,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,256,9,27,0.3396825396825397
1515,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,2,9,1,0.922671353251318
1515,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,4,9,2,0.8694885361552028
1515,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,8,9,2,0.8863232682060391
1515,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,16,9,2,0.872072072072072
1515,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,32,9,2,0.7217068645640075
1515,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,64,9,2,0.7179487179487181
1515,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,128,9,2,0.6297968397291196
1515,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,256,9,2,0.5015873015873016
1515,<class 'sklearn.linear_model._logistic.LogisticRegression'>,2,9,4,0.8752196836555359
1515,<class 'sklearn.linear_model._logistic.LogisticRegression'>,4,9,9,0.7724867724867726
1515,<class 'sklearn.linear_model._logistic.LogisticRegression'>,8,9,37,0.6731793960923623
1515,<class 'sklearn.linear_model._logistic.LogisticRegression'>,16,9,100,0.581981981981982
1515,<class 'sklearn.linear_model._logistic.LogisticRegression'>,32,9,106,0.4619666048237476
1515,<class 'sklearn.linear_model._logistic.LogisticRegression'>,64,9,145,0.4280078895463511
1515,<class 'sklearn.linear_model._logistic.LogisticRegression'>,128,9,245,0.3295711060948081
1515,<class 'sklearn.linear_model._logistic.LogisticRegression'>,256,9,390,0.2380952380952381
1515,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,2,9,2,0.8769771528998243
1515,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,4,9,4,0.7760141093474426
1515,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,8,9,6,0.6962699822380107
1515,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,16,9,13,0.5333333333333333
1515,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,32,9,32,0.4730983302411874
1515,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,64,9,63,0.485207100591716
1515,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,128,9,117,0.3837471783295711
1515,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,256,9,263,0.2761904761904762
1515,<class 'sklearn.linear_model._perceptron.Perceptron'>,2,9,2,0.8752196836555359
1515,<class 'sklearn.linear_model._perceptron.Perceptron'>,4,9,4,0.7689594356261023
1515,<class 'sklearn.linear_model._perceptron.Perceptron'>,8,9,5,0.7087033747779752
1515,<class 'sklearn.linear_model._perceptron.Perceptron'>,16,9,8,0.5603603603603604
1515,<class 'sklearn.linear_model._perceptron.Perceptron'>,32,9,14,0.5361781076066789
1515,<class 'sklearn.linear_model._perceptron.Perceptron'>,64,9,28,0.5266272189349113
1515,<class 'sklearn.linear_model._perceptron.Perceptron'>,128,9,45,0.4379232505643341
1515,<class 'sklearn.linear_model._perceptron.Perceptron'>,256,9,109,0.2857142857142857
1515,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,2,9,3,0.8769771528998243
1515,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,4,9,3,0.8077601410934745
1515,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,8,9,3,0.7957371225577264
1515,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,16,9,3,0.6126126126126126
1515,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,32,9,4,0.5454545454545454
1515,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,64,9,4,0.5207100591715976
1515,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,128,9,5,0.5011286681715575
1515,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,256,9,8,0.6190476190476191
1515,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,2,9,1,0.8752196836555359
1515,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,4,9,3,0.7707231040564374
1515,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,8,9,5,0.7069271758436945
1515,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,16,9,8,0.6162162162162161
1515,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,32,9,14,0.5102040816326531
1515,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,64,9,25,0.4556213017751479
1515,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,128,9,48,0.3747178329571106
1515,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,256,9,117,0.27936507936507937
1515,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,2,9,74,0.8804920913884007
1515,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,4,9,38,0.8324514991181657
1515,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,8,9,44,0.7442273534635879
1515,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,16,9,55,0.6522522522522523
1515,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,32,9,63,0.5510204081632653
1515,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,64,9,90,0.4615384615384616
1515,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,128,9,164,0.3656884875846501
1515,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,256,9,353,0.27936507936507937
1515,<class 'sklearn.naive_bayes.BernoulliNB'>,2,9,5,0.8699472759226714
1515,<class 'sklearn.naive_bayes.BernoulliNB'>,4,9,6,0.7601410934744268
1515,<class 'sklearn.naive_bayes.BernoulliNB'>,8,9,7,0.9147424511545292
1515,<class 'sklearn.naive_bayes.BernoulliNB'>,16,9,7,0.8972972972972972
1515,<class 'sklearn.naive_bayes.BernoulliNB'>,32,9,8,0.8979591836734694
1515,<class 'sklearn.naive_bayes.BernoulliNB'>,64,9,8,0.6942800788954635
1515,<class 'sklearn.naive_bayes.BernoulliNB'>,128,9,7,0.4943566591422122
1515,<class 'sklearn.naive_bayes.BernoulliNB'>,256,9,7,0.292063492063492
1515,<class 'sklearn.naive_bayes.MultinomialNB'>,2,9,2,0.8752196836555359
1515,<class 'sklearn.naive_bayes.MultinomialNB'>,4,9,2,0.7742504409171076
1515,<class 'sklearn.naive_bayes.MultinomialNB'>,8,9,2,0.6607460035523979
1515,<class 'sklearn.naive_bayes.MultinomialNB'>,16,9,2,0.4918918918918919
1515,<class 'sklearn.naive_bayes.MultinomialNB'>,32,9,2,0.4230055658627088
1515,<class 'sklearn.naive_bayes.MultinomialNB'>,64,9,3,0.2899408284023669
1515,<class 'sklearn.naive_bayes.MultinomialNB'>,128,9,3,0.2641083521444695
1515,<class 'sklearn.naive_bayes.MultinomialNB'>,256,9,3,0.1841269841269841
1515,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,2,9,82,0.8734622144112478
1515,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,4,9,82,0.7936507936507937
1515,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,8,9,81,0.8419182948490231
1515,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,16,9,85,0.7261261261261261
1515,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,32,9,92,0.6159554730983303
1515,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,64,9,103,0.4595660749506904
1515,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,128,9,116,0.327313769751693
1515,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,256,9,150,0.2
1515,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,2,9,103,0.8980667838312829
1515,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,4,9,107,0.7901234567901234
1515,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,8,9,107,0.8259325044404974
1515,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,16,9,109,0.7063063063063063
1515,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,32,9,114,0.5621521335807049
1515,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,64,9,125,0.4891518737672583
1515,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,128,9,141,0.3792325056433409
1515,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,256,9,165,0.2
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,2,2,1,0.8994440810987574
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,4,2,1,0.8953222113182859
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,8,2,1,0.7896890343698855
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,16,2,1,0.6435594886922321
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,32,2,2,0.5920144594150509
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,64,2,2,0.6301618764453254
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,128,2,3,0.6195325542570951
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,256,2,6,0.5919481405663596
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,512,2,12,0.5834819835890117
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,1024,2,26,0.5484884177463683
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,2048,2,50,0.5068796068796069
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,4096,2,115,0.47675568743818
1475,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,2,2,1,0.8994440810987574
1475,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,4,2,1,0.8771671573438011
1475,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,8,2,1,0.6739770867430441
1475,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,16,2,1,0.7610619469026548
1475,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,32,2,1,0.6181399934275387
1475,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,64,2,2,0.6430459200528575
1475,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,128,2,2,0.6175292153589316
1475,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,256,2,2,0.6105424769703173
1475,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,512,2,2,0.5702818408847663
1475,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,1024,2,3,0.5482921083627798
1475,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,2048,2,5,0.5098280098280099
1475,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,4096,2,7,0.47675568743818
1475,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,2,2,2,0.8994440810987574
1475,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,4,2,2,0.8851815505397449
1475,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,8,2,3,0.6890343698854338
1475,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,16,2,2,0.6889544411668305
1475,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,32,2,3,0.6298061123890897
1475,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,64,2,3,0.5977865873802445
1475,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,128,2,3,0.6053422370617696
1475,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,256,2,3,0.5719890822244967
1475,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,512,2,4,0.5520870495897253
1475,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,1024,2,5,0.547310561444837
1475,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,2048,2,7,0.5383292383292384
1475,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,4096,2,11,0.5445103857566765
1475,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,2,2,62,0.8994440810987574
1475,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,4,2,99,0.8770035982989859
1475,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,8,2,118,0.6656301145662848
1475,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,16,2,123,0.6258603736479842
1475,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,32,2,132,0.6155110088728228
1475,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,64,2,149,0.5652461182689131
1475,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,128,2,181,0.5767946577629383
1475,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,256,2,330,0.5462299556465371
1475,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,512,2,538,0.516767748840528
1475,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,1024,2,1041,0.5021594032194738
1475,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,2048,2,1753,0.4727272727272728
1475,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,4096,2,3857,0.4737883283877349
1475,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,2,2,2,0.8994440810987574
1475,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,4,2,2,0.9010467778868172
1475,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,8,2,2,0.6965630114566285
1475,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,16,2,2,0.7627007538511963
1475,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,32,2,2,0.8171212619125863
1475,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,64,2,3,0.72001982160555
1475,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,128,2,3,0.5989983305509182
1475,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,256,2,4,0.5849539406345957
1475,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,512,2,5,0.5449518373171602
1475,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,1024,2,8,0.5459363957597173
1475,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,2048,2,13,0.52997542997543
1475,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,4096,2,24,0.5375865479723047
1475,<class 'sklearn.naive_bayes.BernoulliNB'>,2,2,3,0.8994440810987574
1475,<class 'sklearn.naive_bayes.BernoulliNB'>,4,2,4,0.9084069349035002
1475,<class 'sklearn.naive_bayes.BernoulliNB'>,8,2,4,0.7137479541734861
1475,<class 'sklearn.naive_bayes.BernoulliNB'>,16,2,4,0.717469682071452
1475,<class 'sklearn.naive_bayes.BernoulliNB'>,32,2,4,0.6935589878409465
1475,<class 'sklearn.naive_bayes.BernoulliNB'>,64,2,4,0.7124215394780311
1475,<class 'sklearn.naive_bayes.BernoulliNB'>,128,2,4,0.6898163606010017
1475,<class 'sklearn.naive_bayes.BernoulliNB'>,256,2,5,0.6845786421016717
1475,<class 'sklearn.naive_bayes.BernoulliNB'>,512,2,5,0.6584017124509454
1475,<class 'sklearn.naive_bayes.BernoulliNB'>,1024,2,6,0.6670592854338437
1475,<class 'sklearn.naive_bayes.BernoulliNB'>,2048,2,8,0.6457002457002456
1475,<class 'sklearn.naive_bayes.BernoulliNB'>,4096,2,11,0.6607319485657764
1475,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,2,2,81,0.8994440810987574
1475,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,4,2,98,0.8953222113182859
1475,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,8,2,103,0.6307692307692307
1475,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,16,2,109,0.5899705014749262
1475,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,32,2,115,0.6084456128820244
1475,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,64,2,124,0.5645853980839115
1475,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,128,2,137,0.5844741235392321
1475,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,256,2,154,0.5443534629819174
1475,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,512,2,183,0.5132001427042454
1475,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,1024,2,246,0.4583824106792305
1475,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,2048,2,347,0.4297297297297298
1475,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,4096,2,551,0.4045499505440159
1475,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,2,2,103,0.8994440810987574
1475,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,4,2,119,0.8971213608112528
1475,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,8,2,123,0.5972176759410802
1475,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,16,2,130,0.5893149786955096
1475,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,32,2,135,0.580841275057509
1475,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,64,2,143,0.5548397753551371
1475,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,128,2,161,0.5646076794657763
1475,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,256,2,191,0.5291709314227226
1475,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,512,2,248,0.5033892258294684
1475,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,1024,2,378,0.450137416568512
1475,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,2048,2,646,0.4243243243243243
1475,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,4096,2,1190,0.4045499505440159
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,2,3,1,0.5827338129496402
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,4,3,1,0.7533529604187111
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,8,3,1,0.7315875613747954
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,16,3,1,0.7527040314650935
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,32,3,2,0.6789352612553401
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,64,3,2,0.6063759497852659
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,128,3,3,0.6178631051752921
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,256,3,7,0.6086659843056977
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,512,3,12,0.5706386014983946
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,1024,3,27,0.5604632901452691
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,2048,3,51,0.5081081081081079
1475,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,4096,3,122,0.4708209693372898
1475,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,2,3,1,0.5827338129496402
