,task_id,classifier,performance_curve_end,performance_prediction,performance_next_point,delta_current_prediction,delta_current_actual
44,359979,LogisticRegression(),0.06037321624588364,0.05958746324010608,0.053504776387807707,0.0007857530057775591,0.006868439858075934
45,359979,PassiveAggressiveClassifier(),0.06915477497255763,0.0710881009141724,0.06992984774698117,-0.001933325941614772,-0.0007750727744235408
46,359979,RidgeClassifier(),0.057738748627881455,0.061900826848140245,0.05636104422760109,-0.00416207822025879,0.0013777044002803648
47,359979,SGDClassifier(),0.05697036223929747,0.06925832838926464,0.05443881214886159,-0.012287966149967175,0.0025315500904358745
48,359979,MLPClassifier(),0.06981339187705818,0.07062545126786274,0.06344823216322391,-0.0008120593908045592,0.006365159713834265
49,359979,BernoulliNB(),0.057738748627881455,0.05891102213297939,0.057789525137136345,-0.0011722735050979372,-5.0776509254890634e-05
50,359979,MultinomialNB(),0.06827661909989022,0.0658563679649114,0.07306114259162033,0.002420251134978818,-0.004784523491730114
51,359979,KNeighborsClassifier(),0.059495060373216245,0.060637158615111195,0.056800725359209714,-0.0011420982418949496,0.002694335014006531
52,359979,ExtraTreesClassifier(),0.057299670691547754,0.05904048497776927,0.053230201978142676,-0.001740814286221519,0.004069468713405078
53,359979,RandomForestClassifier(),0.05334796926454446,0.055896568107835096,0.05103246012636457,-0.002548598843290638,0.0023155091381798845
54,359979,GradientBoostingClassifier(),0.05993413830954993,0.06157097237368215,0.05636113474663723,-0.001636834064132217,0.0035730035629127008
55,168350,LinearSVC(),0.27702397105382176,0.26801246453003924,0.25356516290726816,0.00901150652378252,0.0234588081465536
56,168350,DecisionTreeClassifier(),0.2755766621438263,0.12391035689838198,0.14634085213032583,0.15166630524544433,0.12923581001350049
57,168350,ExtraTreeClassifier(),0.2808683853459973,0.157804098959609,0.14919606709080396,0.12306428638638828,0.13167231825519332
58,168350,LogisticRegression(),0.2515151515151515,0.25337121594912554,0.2511495083863505,-0.001856064433974014,0.000365643128801052
59,168350,PassiveAggressiveClassifier(),0.29054726368159206,0.30912963999297005,0.2865321958743011,-0.01858237631137799,0.00401506780729094
60,168350,Perceptron(),0.28150158299412026,0.31288779111620824,0.2803793136687873,-0.03138620812208798,0.0011222693253329363
61,168350,RidgeClassifier(),0.259520578923564,0.2567198026541592,0.2509350298823983,0.002800776269404781,0.008585549041165708
62,168350,SGDClassifier(),0.2947535052012665,0.24504770409307497,0.24125457875457879,0.049705801108191505,0.05349892644668769
63,168350,MLPClassifier(),0.22731795567616464,0.16768965349895382,0.14216888374783107,0.059628302177210823,0.08514907192833357
64,168350,LinearDiscriminantAnalysis(),0.25282677521483493,0.2530364608228666,0.23972382880277618,-0.00020968560803169556,0.013102946412058752
65,168350,QuadraticDiscriminantAnalysis(),0.24748982360922653,0.2318758463296924,0.21335839598997497,0.01561397727953412,0.03413142761925156
66,168350,BernoulliNB(),0.24454997738579828,0.23747324756866603,0.23774966261808367,0.007076729817132255,0.006800314767714616
67,168350,KNeighborsClassifier(),0.24491180461329715,0.09936448781542306,0.13008386350491613,0.14554731679787408,0.11482794110838102
68,168350,ExtraTreesClassifier(),0.21759384893713252,0.07833989673806485,0.08701465201465203,0.13925395219906767,0.1305791969224805
69,168350,RandomForestClassifier(),0.21460877431026684,0.06836066809560304,0.09602274918064392,0.1462481062146638,0.11858602512962292
70,168350,GradientBoostingClassifier(),0.24043419267299865,0.12170231461818193,0.140842972816657,0.11873187805481672,0.09959121985634165
71,359953,LinearSVC(),0.5727272727272728,0.23818241210195423,0.1795112781954887,0.3345448606253185,0.393215994531784
72,359953,DecisionTreeClassifier(),0.6004545454545454,0.17668348772343156,0.20770676691729323,0.4237710577311138,0.3927477785372521
73,359953,ExtraTreeClassifier(),0.6881818181818182,0.3868054950583115,0.431453634085213,0.3013763231235067,0.25672818409660525
74,359953,LogisticRegression(),0.5840909090909091,0.05827699211860882,0.17431077694235592,0.5258139169723003,0.4097801321485532
75,359953,PassiveAggressiveClassifier(),0.5659090909090908,0.2858513302814128,0.1848997493734336,0.280057760627678,0.38100934153565724
76,359953,Perceptron(),0.5518181818181818,0.1302974664900205,0.16015037593984963,0.42152071532816127,0.39166780587833216
77,359953,RidgeClassifier(),0.6018181818181819,0.2860413573220434,0.32907268170426063,0.31577682449613853,0.2727455001139213
78,359953,SGDClassifier(),0.5845454545454546,0.24569642702944544,0.17951127819548876,0.33884902751600915,0.40503417634996586
79,359953,MLPClassifier(),0.635,0.1595046602752303,0.2079260651629073,0.4754953397247697,0.4270739348370927
80,359953,LinearDiscriminantAnalysis(),0.7431818181818182,0.3366194714400216,0.39780701754385966,0.4065623467417966,0.3453748006379585
81,359953,BernoulliNB(),0.6422727272727272,0.15264531342953092,0.1425751879699248,0.4896274138431963,0.4996975393028024
82,359953,KNeighborsClassifier(),0.7359090909090908,0.40172898752037156,0.44552005012531337,0.3341801033887193,0.2903890407837775
83,359953,ExtraTreesClassifier(),0.4377272727272728,0.07102909030272286,0.10388471177944862,0.36669818242454993,0.33384256094782416
84,359953,RandomForestClassifier(),0.45500000000000007,0.1009916339924206,0.10034461152882206,0.35400836600757946,0.354655388471178
85,359953,GradientBoostingClassifier(),0.5436363636363636,0.11716760446142871,0.1794172932330827,0.4264687591749349,0.3642190704032809
86,359991,LinearSVC(),0.11442000000000001,0.1372428364670798,0.10541498471470576,-0.02282283646707979,0.009005015285294252
87,359991,DecisionTreeClassifier(),0.16221999999999998,0.16467076806407105,0.1615832213666622,-0.002450768064071074,0.0006367786333377756
88,359991,ExtraTreeClassifier(),0.17379999999999995,0.17212736615601626,0.1672411944102405,0.0016726338439836952,0.006558805589759464
89,359991,LogisticRegression(),0.10456999999999998,0.10007018789338165,0.10286059237526679,0.004499812106618331,0.0017094076247331919
90,359991,PassiveAggressiveClassifier(),0.16659000000000002,0.16838569943327503,0.15828660118148838,-0.001795699433275011,0.008303398818511637
91,359991,Perceptron(),0.14834999999999998,0.17103781419831143,0.17688324017834547,-0.02268781419831145,-0.028533240178345493
92,359991,RidgeClassifier(),0.11806999999999998,0.1071319400376467,0.10527757870286596,0.01093805996235328,0.012792421297134024
93,359991,SGDClassifier(),0.12142,0.14449139168471004,0.10376702165938814,-0.023071391684710035,0.017652978340611858
94,359991,BernoulliNB(),0.20553999999999997,0.16640794831781971,0.2348351069389687,0.03913205168218026,-0.029295106938968724
95,359991,KNeighborsClassifier(),0.12677999999999998,0.12646203313112092,0.12126289238740177,0.0003179668688790549,0.005517107612598202
96,359991,ExtraTreesClassifier(),0.10211999999999999,0.10945214989411366,0.10200918924511886,-0.007332149894113668,0.00011081075488113268
97,359991,RandomForestClassifier(),0.10151999999999997,0.09242036607674847,0.09825999285329554,0.009099633923251499,0.0032600071467044356
98,359991,GradientBoostingClassifier(),0.10237,0.0928749921115364,0.09905647733558062,0.009495007888463608,0.00331352266441938
99,168911,LinearSVC(),0.30428704566635606,-0.08943175424320193,0.2188905634129376,0.393718799909558,0.08539648225341845
100,168911,DecisionTreeClassifier(),0.3139794967381174,0.25878819713166906,0.2725403817914831,0.05519129960644836,0.041439114946634326
101,168911,ExtraTreeClassifier(),0.3131407269338304,0.28130319139155313,0.2659305201329315,0.03183753554227725,0.04721020680089888
102,168911,LogisticRegression(),0.2809878844361603,0.2584320532598663,0.21977355282479327,0.022555831176294006,0.06121433161136702
103,168911,PassiveAggressiveClassifier(),0.29972041006523764,0.2809727183013217,0.2702643171806168,0.01874769176391594,0.029456092884620866
104,168911,Perceptron(),0.26943150046598324,0.26752695385165365,0.28348597264085323,0.0019045466143295942,-0.014054472174869992
105,168911,RidgeClassifier(),0.3293569431500466,0.2114325768297931,0.221083545869078,0.1179243663202535,0.1082733972809686
106,168911,SGDClassifier(),0.2778191985088537,0.30362302192127966,0.290534430790633,-0.02580382341242593,-0.012715232281779287
107,168911,MLPClassifier(),0.26775396085740916,0.2491409136640113,0.20704652600664658,0.018613047193397847,0.060707434850762576
108,168911,LinearDiscriminantAnalysis(),0.3439888164026095,0.23554799459736842,0.2105514336502048,0.10844082180524106,0.1334373827524047
109,168911,QuadraticDiscriminantAnalysis(),0.4602050326188258,0.37579094218216696,0.44792681041811583,0.08441409043665882,0.012278222200709954
110,168911,BernoulliNB(),0.264398881640261,0.25654661538536433,0.24435427776489682,0.007852266254896656,0.020044603875364164
111,168911,KNeighborsClassifier(),0.2834109972041007,0.2329815391312362,0.22899567199938176,0.050429458072864475,0.05441532520471892
112,168911,ExtraTreesClassifier(),0.25545200372786586,0.20310888378151506,0.19910348558621221,0.0523431199463508,0.05634851814165365
113,168911,RandomForestClassifier(),0.23243243243243242,0.194291551471641,0.18375454053636292,0.03814088096079141,0.0486778918960695
114,168911,GradientBoostingClassifier(),0.29748369058713886,0.24432506124406442,0.19293028827575548,0.05315862934307444,0.10455340231138338
115,3945,DecisionTreeClassifier(),0.027390000000000025,0.027697595409289663,0.028235518258176873,-0.0003075954092896377,-0.0008455182581768479
116,3945,ExtraTreeClassifier(),0.02639999999999999,0.02485068291296922,0.02993846033120957,0.0015493170870307695,-0.003538460331209581
117,3945,RidgeClassifier(),0.021399999999999995,0.022136493919024246,0.021011850687077293,-0.0007364939190242503,0.00038814931292270247
118,3945,BernoulliNB(),0.019020000000000002,0.018818809350716573,0.017633484340433013,0.0002011906492834295,0.0013865156595669892
119,3945,KNeighborsClassifier(),0.017859999999999997,0.018053107495921733,0.017551074303340197,-0.00019310749592173562,0.00030892569665980085
120,3945,ExtraTreesClassifier(),0.017769999999999987,0.017528049980875815,0.01832014662075083,0.0002419500191241722,-0.0005501466207508444
121,3945,RandomForestClassifier(),0.01814000000000001,0.018418557741265162,0.018182814164687255,-0.00027855774126515215,-4.281416468724514e-05
122,359963,LinearSVC(),0.21528424976700838,0.12166388298471593,0.15649200092742874,0.09362036678229245,0.05879224883957965
123,359963,DecisionTreeClassifier(),0.24035414725069898,0.09736686025935122,0.08307829043975579,0.14298728699134777,0.1572758568109432
124,359963,ExtraTreeClassifier(),0.27586206896551724,0.09239413278476177,0.10374835767833682,0.18346793618075546,0.17211371128718042
125,359963,LogisticRegression(),0.2603914259086673,0.14743114261459853,0.13011245073035008,0.11296028329406879,0.13027897517831724
126,359963,PassiveAggressiveClassifier(),0.24911463187325253,0.22284021479376834,0.2219935852847979,0.02627441707948419,0.027121046588454628
127,359963,Perceptron(),0.28136067101584344,0.20006229077665516,0.21267679109668441,0.08129838023918828,0.06868387991915903
128,359963,RidgeClassifier(),0.3062441752096924,0.19714786194172,0.20569595795656542,0.1090963132679724,0.10054821725312696
129,359963,SGDClassifier(),0.25638397017707365,0.13936384066401653,0.14287812041116008,0.11702012951305713,0.11350584976591357
130,359963,MLPClassifier(),0.22963653308480897,0.09880778823572925,0.07867880052554294,0.13082874484907972,0.15095773255926603
131,359963,LinearDiscriminantAnalysis(),0.2309412861136999,0.1650992055305747,0.15825218332174046,0.06584208058312521,0.07268910279195945
132,359963,QuadraticDiscriminantAnalysis(),0.6906803355079217,0.10273026606740598,0.1740319962902852,0.5879500694405158,0.5166483392176365
133,359963,BernoulliNB(),0.4491146318732525,0.4045748127505708,0.3899180771311539,0.044539819122681734,0.05919655474209862
134,359963,KNeighborsClassifier(),0.30764212488350423,0.10575806631229309,0.10506414715202103,0.20188405857121114,0.2025779777314832
135,359963,ExtraTreesClassifier(),0.20447343895619757,0.04018374407343188,0.056260143751449124,0.16428969488276568,0.14821329520474846
136,359963,RandomForestClassifier(),0.19273066169617895,0.0715181150352485,0.0628738696962671,0.12121254666093044,0.12985679199991185
137,359963,GradientBoostingClassifier(),0.2552656104380242,0.04759243860842268,0.06987982069711722,0.20767317182960152,0.18538578974090697
138,359983,LinearSVC(),0.14714,0.13928212686138539,0.14746778146324974,0.007857873138614607,-0.00032778146324974333
139,359983,DecisionTreeClassifier(),0.19188999999999998,0.1880843343977311,0.1862225010638908,0.0038056656022688873,0.005667498936109183
140,359983,ExtraTreeClassifier(),0.21049,0.2034309193802675,0.20174133268544142,0.007059080619732511,0.00874866731455859
141,359983,LogisticRegression(),0.14979,0.14955802182831748,0.14862135598540432,0.0002319781716825231,0.0011686440145956822
142,359983,PassiveAggressiveClassifier(),0.19226000000000001,0.20590600654404373,0.20877414881191317,-0.013646006544043715,-0.016514148811913154
143,359983,Perceptron(),0.20163000000000003,0.1841435838602692,0.21119222167560533,0.017486416139730843,-0.009562221675605304
144,359983,RidgeClassifier(),0.16132,0.15957129795628697,0.1604869752603891,0.001748702043713024,0.0008330247396108881
145,359983,SGDClassifier(),0.15638999999999997,0.1355622545644266,0.15079082548871064,0.020827745435573364,0.005599174511289329
146,359983,MLPClassifier(),0.17056,0.16739523753301963,0.1590309313043452,0.0031647624669803587,0.011529068695654787
147,359983,BernoulliNB(),0.21692,0.21947689680386864,0.21445831358973355,-0.0025568968038686413,0.0024616864102664504
148,359983,KNeighborsClassifier(),0.17172,0.1655867394841555,0.16430453232568037,0.0061332605158445075,0.007415467674319637
149,359983,ExtraTreesClassifier(),0.16921,0.15936795798982045,0.16630961938363747,0.009842042010179547,0.0029003806163625245
150,359983,RandomForestClassifier(),0.14711,0.14437352225537586,0.14411675937355697,0.0027364777446241273,0.0029932406264430167
151,359983,GradientBoostingClassifier(),0.13552999999999998,0.12872641606866422,0.13260809432259585,0.0068035839313357604,0.002921905677404135
152,359965,LinearSVC(),0.1539608574091333,0.036748441756407714,0.0338414869773553,0.11721241565272558,0.12011937043177799
153,359965,DecisionTreeClassifier(),0.10344827586206898,0.01054453759187753,0.007467733209676186,0.09290373827019145,0.0959805426523928
154,359965,ExtraTreeClassifier(),0.2391425908667288,0.05218211114243292,0.042628873946982004,0.18696047972429586,0.19651371691974678
155,359965,LogisticRegression(),0.16300093196644921,0.05035985183926591,0.042194141742020255,0.1126410801271833,0.12080679022442896
156,359965,PassiveAggressiveClassifier(),0.17986952469711087,0.04293657893252506,0.03207357601051084,0.1369329457645858,0.14779594868660004
157,359965,Perceptron(),0.17101584342963655,0.06970090100187576,0.047010974572996356,0.10131494242776079,0.1240048688566402
158,359965,RidgeClassifier(),0.18350419384902145,0.064959067119839,0.06504946286420898,0.11854512672918245,0.11845473098481246
159,359965,SGDClassifier(),0.20158434296365332,0.05139939159769291,0.04218641316948759,0.1501849513659604,0.15939792979416573
160,359965,MLPClassifier(),0.1625349487418453,-0.003433607441294763,0.0065963366566195395,0.16596855618314005,0.15593861208522575
161,359965,LinearDiscriminantAnalysis(),0.22087604846225534,0.052279237653322666,0.058445397635056816,0.16859681080893268,0.16243065082719851
162,359965,QuadraticDiscriminantAnalysis(),0.42805219012115564,0.2840556509513235,0.34154687379241055,0.14399653916983213,0.08650531632874509
163,359965,BernoulliNB(),0.21640260950605777,0.15933905758870773,0.12968158281165468,0.05706355191735005,0.0867210266944031
164,359965,MultinomialNB(),0.23345759552656103,0.10399998748633266,0.13582386583198083,0.12945760804022838,0.0976337296945802
165,359965,KNeighborsClassifier(),0.25834109972041003,0.03897457053900999,0.0483460854780122,0.21936652918140004,0.20999501424239783
166,359965,ExtraTreesClassifier(),0.11919850885368126,-0.024287050873994076,0.008354586907798145,0.14348555972767535,0.11084392194588312
167,359965,RandomForestClassifier(),0.11174277726001862,0.020356240213459987,0.014508462786923259,0.09138653704655864,0.09723431447309536
168,359965,GradientBoostingClassifier(),0.08657968313140728,0.01938487206000338,0.019785145683592253,0.0671948110714039,0.06679453744781502
169,359959,LinearSVC(),0.5646825396825397,0.4272007704099181,0.48286756714795837,0.13748176927262157,0.08181497253458131
170,359959,DecisionTreeClassifier(),0.5545634920634921,0.4791450757655673,0.5092765098587176,0.07541841629792478,0.04528698220477445
171,359959,ExtraTreeClassifier(),0.5910714285714286,0.5976720330402978,0.5689644465145165,-0.006600604468869231,0.022106982056912083
172,359959,LogisticRegression(),0.5382936507936508,0.4136429220916149,0.49783418723800654,0.12465072870203586,0.040459463555644226
